Org,Country,URL,InDB?,LinkedIn,LinkedIn Job Count,Address,Phone number,Country,Language,Contact Form,Company Email Address,Domain Admin,Domain Technical,Team Member - Email,Other Link,Date,Person name
II Liceum Ogólnokształcące z Białoruskim Językiem Nauczania im. Bronisława Taraszkiewicza,Poland,,,,,,,,,,,,,,,,
IE San José,Colombia,,,,,,,,,,,,,,,,
NORTH FIELD TRAINING CENTER,Qatar,,,,,,,,,,,,,,,,
IPETI,Morocco,,,,,,,,,,,,,,,,
Lycée professionnel Louis Delgres,Guadeloupe,,,,,,,,,,,,,,,,
"Collège Podensac, Aquitaine",France,,,,,,,,,,,,,,,,
Fiji Military Forces School of Sigs,Fiji,,,,,,,,,,,,,,,,
"КЗ ""Малобілозерська ЗОШ І-ІІІ ст. №1""",Ukraine,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, VANSADA",India,,,,,,,,,,,,,,,,
Escola Secundaria de Pombal,Portugal,,,,,,,,,,,,,,,,
Zespół Szkół Zawodowych Towarzystwa Salezjańskiego w Oświęcimiu,Poland,,,,,,,,,,,,,,,,
IES Alonso Quijano,Spain,,,,,,,,,,,,,,,,
Zespół Szkól Technicznych w Toruniu,Poland,,,,,,,,,,,,,,,,
Informatikai Tanszékcsoport,Hungary,,,,,,,,,,,,,,,,
Luzhou Medical College,China,,,,,,,,,,,,,,,,
Radio Engineering College of Dnipropetrovsk,Ukraine,,,,,,,,,,,,,,,,
Академия Шаг СПб,Russia,,,,,,,,,,,,,,,,
Defence Forces Technical College,Kenya,,,,,,,,,,,,,,,,
IIS Galilei-Vetrone,Italy,,,,,,,,,,,,,,,,
TalTech Infotehnoloogia Kolledž,Estonia,,,,,,,,,,,,,,,,
河南工业大学,China,,,,,,,,,,,,,,,,
Irvine Valley College,United States,,,,,,,,,,,,,,,,
UNIVERSIDAD POLITECNICA DE HUEJUTLA,Mexico,,,,,,,,,,,,,,,,
High school of vocational studies,Serbia,,,,,,,,,,,,,,,,
Egri TISZK,Hungary,,,,,,,,,,,,,,,,
Zespol Szkol Technicznych w Suwalkach,Poland,,,,,,,,,,,,,,,,
CAMPS RUMUOKWACHI,Nigeria,,,,,,,,,,,,,,,,
Golden Valley Engineering College 2nd Shift Polytechnic,India,,,,,,,,,,,,,,,,
Universitas Bina Darma,Indonesia,,,,,,,,,,,,,,,,
IES Xulián Magariños,Spain,,,,,,,,,,,,,,,,
Spojená škola - Stredná odborná škola elektrotechnická,Slovakia,,,,,,,,,,,,,,,,
"Industrial Training Institute, Umarkote",India,,,,,,,,,,,,,,,,
Juaben Senior High School,Ghana,,,,,,,,,,,,,,,,
University of Zielona Góra,Poland,,,,,,,,,,,,,,,,
Zespół Szkół Techniczno-Informatycznych w Elblągu,Poland,,,,,,,,,,,,,,,,
UNID TOLUCA,Mexico,,,,,,,,,,,,,,,,
"Cité Scolaire Gaston Crampe, Aquitaine",France,,,,,,,,,,,,,,,,
InstitutionLocalName_spanish,India,,,,,,,,,,,,,,,,
Engineering Institute of Thailand under H.M. the King's Patronage (EIT),Thailand,,,,,,,,,,,,,,,,
Zespol Szkolno-Przedszkolny w Nowej Wsi,Poland,,,,,,,,,,,,,,,,
EFET Casablanca,Morocco,,,,,,,,,,,,,,,,
Senior High School Attached to Nagasaki Institute of Applied Science,Japan,,,,,,,,,,,,,,,,
LR Gerty ARCHIMEDE,Guadeloupe,,,,,,,,,,,,,,,,
CIBERTEC-Alianza Educativa,Peru,,,,,,,,,,,,,,,,
Szczecińskie Collegium Informatyczne,Poland,,,,,,,,,,,,,,,,
BBS Soltau,Germany,,,,,,,,,,,,,,,,
Семенівська ЗОШ І-ІІІ ступенів,Ukraine,,,,,,,,,,,,,,,,
Innovation and entrepreneurship College of Quanzhou Normal University,China,,,,,,,,,,,,,,,,
College Communautaire du Nouveau Brunswick - Dieppe,Canada,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, DOLVAN",India,,,,,,,,,,,,,,,,
IES A Sangriña,Spain,,,,,,,,,,,,,,,,
Centros de Integracion Juvenil Tlalnepantla,Mexico,,,,,,,,,,,,,,,,
Science and Engineering Department Ma an shan Teachers' College,China,,,,,,,,,,,,,,,,
ITC S. Rampone,Italy,,,,,,,,,,,,,,,,
Donbass State Technical University,Ukraine,,,,,,,,,,,,,,,,
BBS Technik 1 Mainz,Germany,,,,,,,,,,,,,,,,
Sochi Lyceum #3,Russia,,,,,,,,,,,,,,,,
Wyzsza Szkola Biznesu i Przedsiebiorczosci w Ostrowcu Swietokrzyskim,Poland,,,,,,,,,,,,,,,,
Zewail City - University of Science and Technology,Egypt,,,,,,,,,,,,,,,,
Uniunea Profesorilor de Informatica din Romania,Romania,,,,,,,,,,,,,,,,
Zimbabwe Academic and Research Network,Zimbabwe,,,,,,,,,,,,,,,,
University of Information Technology and Communications,Iraq,,,,,,,,,,,,,,,,
Educational and Cultural Trust Fund,United States,,,,,,,,,,,,,,,,
Henan Economy and Trade Vocational College Information Departmant,China,,,,,,,,,,,,,,,,
"School of Information Technology and Engineering (SITE), Addis Ababa University",Ethiopia,,,,,,,,,,,,,,,,
INPTIC,Gabon,,,,,,,,,,,,,,,,
Akademia CSG,Poland,,,,,,,,,,,,,,,,
Eszterhazy Karoly College,Hungary,,,,,,,,,,,,,,,,
bayan,Egypt,,,,,,,,,,,,,,,,
INTECAP HUEHUETENANGO,Guatemala,,,,,,,,,,,,,,,,
Universidad Interglobal,Mexico,,,,,,,,,,,,,,,,
Academy of Logistics and Transport,Kazakhstan,,,,,,,,,,,,,,,,
SPS I RUMUAPARA,Nigeria,,,,,,,,,,,,,,,,
Washington County Free Library,United States,,,,,,,,,,,,,,,,
Politeknik Negeri Batam,Indonesia,,,,,,,,,,,,,,,,
Zespół Szkół Zawodowych nr1,Poland,,,,,,,,,,,,,,,,
Abellana National School,Philippines,,,,,,,,,,,,,,,,
SRM University,India,,,,,,,,,,,,,,,,
Gopabandhu Industrial Training Institute,India,,,,,,,,,,,,,,,,
IES Julio Verne,Spain,,,,,,,,,,,,,,,,
Zespol Szkol im. Konstytucji 3 Maja,Poland,,,,,,,,,,,,,,,,
YMCA Comprehensive Institute,Uganda,,,,,,,,,,,,,,,,
Universidad Tecnológica del Sur del Estado de México,Mexico,,,,,,,,,,,,,,,,
IT Learning Mohammedia,Morocco,,,,,,,,,,,,,,,,
QA_Sprint56TestCA,India,,,,,,,,,,,,,,,,
East Mississippi Community College,United States,,,,,,,,,,,,,,,,
Zespol Szkol Ponadgimnazjalnych Nr 1,Poland,,,,,,,,,,,,,,,,
Northfield High School,United States,,,,,,,,,,,,,,,,
Anudip Foundation for Social Welfare,India,,,,,,,,,,,,,,,,
Instituto Superior Politécnico Internacional,Panama,,,,,,,,,,,,,,,,
長崎総合科学大学,Japan,,,,,,,,,,,,,,,,
Computer Academy Step - Lutsk,Ukraine,,,,,,,,,,,,,,,,
Karl-von-Frisch-Gymnasium,Germany,,,,,,,,,,,,,,,,
Степногірська ЗОШ,Ukraine,,,,,,,,,,,,,,,,
Wolfgang-Borchert-Schule,Germany,,,,,,,,,,,,,,,,
J. Percy Page School,Canada,,,,,,,,,,,,,,,,
Casa da Primeira Infância,Portugal,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, VALOD",India,,,,,,,,,,,,,,,,
Bildungszentrum Vattenfall Wärme Hamburg,Germany,,,,,,,,,,,,,,,,
The Neta Project- Beer Sheva,Israel,,,,,,,,,,,,,,,,
Centros de Integracion Juvenil Unidad de Hospitalizacion Naucalpan,Mexico,,,,,,,,,,,,,,,,
Uniwersytet Gdański,Poland,,,,,,,,,,,,,,,,
I.T.I.S. Paleocapa,Italy,,,,,,,,,,,,,,,,
Jiangsu Nantong Commerical Vocational College,China,,,,,,,,,,,,,,,,
Washburn Institute of Technology,United States,,,,,,,,,,,,,,,,
RBZ Wirtschaft . Kiel,Germany,,,,,,,,,,,,,,,,
University of Management TISBI,Russia,,,,,,,,,,,,,,,,
Saunders Trades and Technical High School,United States,,,,,,,,,,,,,,,,
Energy Power Technical School of Dniprodzerzhinsk,Ukraine,,,,,,,,,,,,,,,,
Tecsup No 2,Peru,,,,,,,,,,,,,,,,
Fundación Instituto Profesional DuocUC,Chile,,,,,,,,,,,,,,,,
Universidad del Cono Sur de las Americas,Paraguay,,,,,,,,,,,,,,,,
Fundación Carmen Naranjo,Costa Rica,,,,,,,,,,,,,,,,
郑州铁路职业技术学院,China,,,,,,,,,,,,,,,,
Dnipro School №2,Ukraine,,,,,,,,,,,,,,,,
IT FORM,Gabon,,,,,,,,,,,,,,,,
The Hong Kong Association for Computer Education (HKACE),Hong Kong,,,,,,,,,,,,,,,,
universidad tecnológica de acapulco,Mexico,,,,,,,,,,,,,,,,
South Georgia Technical College,United States,,,,,,,,,,,,,,,,
Chirala Engineering College 2nd Shift Polytechnic,India,,,,,,,,,,,,,,,,
ITT Longo - Monopoli (BA),Italy,,,,,,,,,,,,,,,,
SPS RUMUEME,Nigeria,,,,,,,,,,,,,,,,
Politeknik Negeri Balikpapan,Indonesia,,,,,,,,,,,,,,,,
City College of San Francisco,United States,,,,,,,,,,,,,,,,
Korea Animation High School,South Korea,,,,,,,,,,,,,,,,
IES. LUIS VIVES,Spain,,,,,,,,,,,,,,,,
"Cluster of Electrical Engineering Technology, Mingchi University of Technology",Taiwan,,,,,,,,,,,,,,,,
"Industrial Training Institute, Laxmipur",India,,,,,,,,,,,,,,,,
Sathyabama University,India,,,,,,,,,,,,,,,,
Publiczne Gimnazjum nr 3 im. Jozefa Wybickiego w Walbrzychu,Poland,,,,,,,,,,,,,,,,
Powiatowy Zespol Szkol nr 1,Poland,,,,,,,,,,,,,,,,
Centro de Educacion Integral Pablo Neruda CA,Venezuela,,,,,,,,,,,,,,,,
i.e.s Jose Luis Castillo Puche,Spain,,,,,,,,,,,,,,,,
Thorildsplans gymnasium,Sweden,,,,,,,,,,,,,,,,
Great Falls College MSU,United States,,,,,,,,,,,,,,,,
Zespol Szkolno-Przedszkolny w Kozlowie,Poland,,,,,,,,,,,,,,,,
ISTA Khemisset,Morocco,,,,,,,,,,,,,,,,
Akins High School,United States,,,,,,,,,,,,,,,,
Associazione Centro Studi Città di Foligno,Italy,,,,,,,,,,,,,,,,
académie de Dijon,France,,,,,,,,,,,,,,,,
IES Can Planas,Spain,,,,,,,,,,,,,,,,
ECC College of Computer & Multimedia,Japan,,,,,,,,,,,,,,,,
Sri Indu College of Engineering & Technology,India,,,,,,,,,,,,,,,,
yhod makif,Israel,,,,,,,,,,,,,,,,
Kumaraguru College of Technology,India,,,,,,,,,,,,,,,,
Веселівська районна різнопрофільна гімназія,Ukraine,,,,,,,,,,,,,,,,
Санкт-Петербургский горный университет,Russia,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, KESHOD",India,,,,,,,,,,,,,,,,
Lycée BAhuet,France,,,,,,,,,,,,,,,,
Branson School District RE-82,United States,,,,,,,,,,,,,,,,
Pescador de Sonhos E6G,Portugal,,,,,,,,,,,,,,,,
Europa Networking,Italy,,,,,,,,,,,,,,,,
Universidad Don Bosco CEP,El Salvador,,,,,,,,,,,,,,,,
Uniwersytet Gdański,Poland,,,,,,,,,,,,,,,,
Amal Jerusalem,Israel,,,,,,,,,,,,,,,,
Berufskolleg Uerdingen,Germany,,,,,,,,,,,,,,,,
"Liceul Teoretic ""C.Stere""",Moldova,,,,,,,,,,,,,,,,
اكادمية الطريق للتنمية,Egypt,,,,,,,,,,,,,,,,
Liceul Tehnologic Grigore C. Moisil Buzau,Romania,,,,,,,,,,,,,,,,
Queens College Technology Training Center,United States,,,,,,,,,,,,,,,,
CCAC,United States,,,,,,,,,,,,,,,,
Centro de Formação de Escolas dos Concelhos do Barreiro e Moita,Portugal,,,,,,,,,,,,,,,,
kuwait University,Kuwait,,,,,,,,,,,,,,,,
Blackman High School,United States,,,,,,,,,,,,,,,,
Our Lady of Fatima University,Philippines,,,,,,,,,,,,,,,,
郑州轻工业学院轻工职业学院,China,,,,,,,,,,,,,,,,
Górnośląska Wyższa Szkoła Handlowa im. Wojciecha Korfantego w Katowicach,Poland,,,,,,,,,,,,,,,,
Instituto Tecnológico Superior de la Sierra Negra de Ajalpan,Mexico,,,,,,,,,,,,,,,,
IES Sidón,Spain,,,,,,,,,,,,,,,,
VIKAS POLYTECHNIC COLLEGE,India,,,,,,,,,,,,,,,,
SPS RUMUMASI,Nigeria,,,,,,,,,,,,,,,,
Gary Comer Youth Center,United States,,,,,,,,,,,,,,,,
Binus Center Bintaro,Indonesia,,,,,,,,,,,,,,,,
SKR Engineering College,India,,,,,,,,,,,,,,,,
LGT Douanier Rousseau,France,,,,,,,,,,,,,,,,
"Industrial Training Institute, Bhubaneswar",India,,,,,,,,,,,,,,,,
Southeastern Technical College Swainsboro Campus,United States,,,,,,,,,,,,,,,,
Garden City Community College,United States,,,,,,,,,,,,,,,,
Zespol Szkol Zawodowych im.S.Petofi,Poland,,,,,,,,,,,,,,,,
Zespół Szkół Techniczno-Elektronicznych w Kaliszu,Poland,,,,,,,,,,,,,,,,
Instituto de Estudios Superiores del Golfo de México,Mexico,,,,,,,,,,,,,,,,
The Neta Project - Eilat,Israel,,,,,,,,,,,,,,,,
IT Learning Campus - Université Hassan 1er.,Morocco,,,,,,,,,,,,,,,,
Centros de Bachillerato Tecnológico Industrial y de Servicios 120,Mexico,,,,,,,,,,,,,,,,
Groupe Collegia,Canada,,,,,,,,,,,,,,,,
Neve Herzog,Israel,,,,,,,,,,,,,,,,
Technological and Engineering education center,Israel,,,,,,,,,,,,,,,,
Maadi STEM School for Girls,Egypt,,,,,,,,,,,,,,,,
Vishwakarma Institute Of Information Technology,India,,,,,,,,,,,,,,,,
UNIVERSIDAD CATOLICA DE HONDURAS,Honduras,,,,,,,,,,,,,,,,
Computer College Osaka,Japan,,,,,,,,,,,,,,,,
Fundação Santa Rafaela Maria - TASSE E5G,Portugal,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, MENDARDA",India,,,,,,,,,,,,,,,,
Ramona High School,United States,,,,,,,,,,,,,,,,
Centros de Integracion Juvenil Chilpancingo,Mexico,,,,,,,,,,,,,,,,
CAPMAS_HRDC,Egypt,,,,,,,,,,,,,,,,
American University of Nigeria,Nigeria,,,,,,,,,,,,,,,,
Henderson County Technology Center,United States,,,,,,,,,,,,,,,,
Europa Networking - CA,Italy,,,,,,,,,,,,,,,,
AMA Computer College - Batangas,Philippines,,,,,,,,,,,,,,,,
ZSTH-PMDK,Poland,,,,,,,,,,,,,,,,
Hochschule Niederrhein,Germany,,,,,,,,,,,,,,,,
KFU,Russia,,,,,,,,,,,,,,,,
Volodymyrets District Collegium,Ukraine,,,,,,,,,,,,,,,,
Projeto Catapulta E5G,Portugal,,,,,,,,,,,,,,,,
SUPEMIR,Morocco,,,,,,,,,,,,,,,,
Yunnan Province Yuxi City NO.2 Profession Middle School,China,,,,,,,,,,,,,,,,
Universite d'Etat d'Haiti,Haiti,,,,,,,,,,,,,,,,
Instituto Tecnologico Superior de Zongolica Campus Tequila,Mexico,,,,,,,,,,,,,,,,
CENGN-Centre of Excellence in Next Generation Networks,Canada,,,,,,,,,,,,,,,,
Prosser School of Technology,United States,,,,,,,,,,,,,,,,
Shinansan University,South Korea,,,,,,,,,,,,,,,,
Liceo Capece - Maglie (LE),Italy,,,,,,,,,,,,,,,,
C.T.T.C,Pakistan,,,,,,,,,,,,,,,,
IES Leopoldo Queipo,Spain,,,,,,,,,,,,,,,,
SPS RUMUOKWURUSI,Nigeria,,,,,,,,,,,,,,,,
Memorial High School,Canada,,,,,,,,,,,,,,,,
Національна академія Державної прикордонної служби України ім. Б. Хмельницького,Ukraine,,,,,,,,,,,,,,,,
SMK Negeri 1 Batam,Indonesia,,,,,,,,,,,,,,,,
"Industrial Training Institute, Nayagarh",India,,,,,,,,,,,,,,,,
Zespol Szkol Gospodarki Zywnosciowej i Agrobiznesu,Poland,,,,,,,,,,,,,,,,
Madison Park Technical Vocational High School,United States,,,,,,,,,,,,,,,,
Zespół Szkół Technicznych im. E. Kwiatkowskiego w Grodzisku Wlkp.,Poland,,,,,,,,,,,,,,,,
DoDEA/Japan-Kinnick High School,Japan,,,,,,,,,,,,,,,,
Oregon High School,United States,,,,,,,,,,,,,,,,
UNIVERSIDAD ANAHUAC DE OAXACA SC,Mexico,,,,,,,,,,,,,,,,
Guangzhou Civil Aviation College,China,,,,,,,,,,,,,,,,
St George's College,Zimbabwe,,,,,,,,,,,,,,,,
Test Obélix,France,,,,,,,,,,,,,,,,
"Goodnews Academy, Kaduna",Nigeria,,,,,,,,,,,,,,,,
Cégep de Drummondville,Canada,,,,,,,,,,,,,,,,
Cegep de Matane Département d'informatique,Canada,,,,,,,,,,,,,,,,
IT Learning Maroc,Morocco,,,,,,,,,,,,,,,,
Universidad Politécnica de Tapachula,Mexico,,,,,,,,,,,,,,,,
University of Agricultural Sciences and Veterinary Medicine Cluj-Napoca,Romania,,,,,,,,,,,,,,,,
ESMT,Senegal,,,,,,,,,,,,,,,,
henderson Community College,United States,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, TALALA",India,,,,,,,,,,,,,,,,
Groupe scolaire ESTRAN,France,,,,,,,,,,,,,,,,
IES Pintor Rafael Requena,Spain,,,,,,,,,,,,,,,,
Europa Networking,Italy,,,,,,,,,,,,,,,,
Igal Alon,Israel,,,,,,,,,,,,,,,,
IV Liceum Ogolnoksztalcace im. KEN,Poland,,,,,,,,,,,,,,,,
Hochschule Niederrhein,Germany,,,,,,,,,,,,,,,,
Tech Center at Yorktown,United States,,,,,,,,,,,,,,,,
IES ESCULTOR JOSE LUIS SANCHEZ,Spain,,,,,,,,,,,,,,,,
"Danish Army, Signal Regiment",Denmark,,,,,,,,,,,,,,,,
melacha habad,Israel,,,,,,,,,,,,,,,,
Adult Re-Entry into Workforce,United States,,,,,,,,,,,,,,,,
TARENA,Tajikistan,,,,,,,,,,,,,,,,
Projeto Percursos Detalhados.5eg,Portugal,,,,,,,,,,,,,,,,
Instituto Tecnológico Superior de Zongolica Tepetlitlanapa,Mexico,,,,,,,,,,,,,,,,
Higher Intermediate Institute for Comprehensive Occupations/Bani Walid,Libya,,,,,,,,,,,,,,,,
Dnipro School #134,Ukraine,,,,,,,,,,,,,,,,
NPO Yamanashi ICT & contact support center,Japan,,,,,,,,,,,,,,,,
North Syracuse Central Schools NSCS,United States,,,,,,,,,,,,,,,,
熊本高等専門学校,Japan,,,,,,,,,,,,,,,,
Asociación Cultural Sudamericana SISE,Peru,,,,,,,,,,,,,,,,
Taipei Municipal Nei-Hu Industrial High School,Taiwan,,,,,,,,,,,,,,,,
IISS Del Prete-Falcone - Sava (TA),Italy,,,,,,,,,,,,,,,,
Carlisle Area High School,United States,,,,,,,,,,,,,,,,
Ganesh Institute of Engineering & Technology (Polytechnic),India,,,,,,,,,,,,,,,,
University of Cebu - Banilad,Philippines,,,,,,,,,,,,,,,,
Centrum Wsparcia Teleinformatycznego Sił Powietrznych,Poland,,,,,,,,,,,,,,,,
XXI Liceum Ogolnoksztalcace,Poland,,,,,,,,,,,,,,,,
Zespol Szkol Mechaniczno - Informatycznych,Poland,,,,,,,,,,,,,,,,
Edugrade,Sweden,,,,,,,,,,,,,,,,
Gross High School Qiryat-Gat,Israel,,,,,,,,,,,,,,,,
St. Clare's Girls' School,Hong Kong,,,,,,,,,,,,,,,,
Universidad Tecnológica de la Selva,Mexico,,,,,,,,,,,,,,,,
Information Technology and Automation Institute,Vietnam,,,,,,,,,,,,,,,,
ESTEM,Morocco,,,,,,,,,,,,,,,,
Grande Prairie Composite High School,Canada,,,,,,,,,,,,,,,,
熊本和夫,Japan,,,,,,,,,,,,,,,,
Austin Community College,United States,,,,,,,,,,,,,,,,
Kofi Anan Centre of Excellent for Advanced Information Technology,Ghana,,,,,,,,,,,,,,,,
Jubilee Center For Excellence in Education,Jordan,,,,,,,,,,,,,,,,
TECHNOLOGIA Université libre de Fès,Morocco,,,,,,,,,,,,,,,,
Vault 77,Kazakhstan,,,,,,,,,,,,,,,,
"LP Louis Darmante, Aquitaine",France,,,,,,,,,,,,,,,,
CFP Temara,Morocco,,,,,,,,,,,,,,,,
Fulton County ATC,United States,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, UNA",India,,,,,,,,,,,,,,,,
Emproyecto México AC,Mexico,,,,,,,,,,,,,,,,
St. Charles High School,United States,,,,,,,,,,,,,,,,
III Liceum Ogolnoksztalcace im. S. Zeromskiego,Poland,,,,,,,,,,,,,,,,
Zubyede Hanim Kiz Teknik ve Meslek Lisesi,Turkey,,,,,,,,,,,,,,,,
KNRTU-KAI,Russia,,,,,,,,,,,,,,,,
Forum Bildungszentrum,Germany,,,,,,,,,,,,,,,,
Stanly Community College,United States,,,,,,,,,,,,,,,,
Zespół Szkół Zawodowych w Mrągowie,Poland,,,,,,,,,,,,,,,,
SNA Employment & Training-Mesa,United States,,,,,,,,,,,,,,,,
Chernihiv Lyceum #22,Ukraine,,,,,,,,,,,,,,,,
SREE CHAITANYA DEGREE COLLEGE,India,,,,,,,,,,,,,,,,
计算机学院,China,,,,,,,,,,,,,,,,
UNIVERSIDAD TECNOLOGICA DE POANAS,Mexico,,,,,,,,,,,,,,,,
Nipmuc Regional High School,United States,,,,,,,,,,,,,,,,
Instituto Tecnológico Superior de Zongolica Campus Tezonapa,Mexico,,,,,,,,,,,,,,,,
Northport High School,United States,,,,,,,,,,,,,,,,
서두원,South Korea,,,,,,,,,,,,,,,,
Realgymnasiet Norrköping,Sweden,,,,,,,,,,,,,,,,
Instituto Latinoamericano Siglo XXI - Arequipa,Peru,,,,,,,,,,,,,,,,
IISS Righi - Taranto,Italy,,,,,,,,,,,,,,,,
Київський університет імені Б.Грінченка,Ukraine,,,,,,,,,,,,,,,,
FUNDACIÓN TIERRA PARA TODOS,Ecuador,,,,,,,,,,,,,,,,
"Politechnika Warszawska, Instytut Sterowania i Elektroniki Przemyslowej",Poland,,,,,,,,,,,,,,,,
Kimberly High School,United States,,,,,,,,,,,,,,,,
GLA University,India,,,,,,,,,,,,,,,,
Waukesha County Technical College,United States,,,,,,,,,,,,,,,,
Zespół Szkół Rolniczych im. Wincentego Witosa,Poland,,,,,,,,,,,,,,,,
Barren County Area Technology Center,United States,,,,,,,,,,,,,,,,
Instituto Tecnológico de la Laguna,Mexico,,,,,,,,,,,,,,,,
Perm Radiotechnical College n.a. A.S. Popov,Russia,,,,,,,,,,,,,,,,
Konkuk University,South Korea,,,,,,,,,,,,,,,,
Institut Pau Claris,Spain,,,,,,,,,,,,,,,,
Aaniiih Nakoda College-,United States,,,,,,,,,,,,,,,,
noyama,Japan,,,,,,,,,,,,,,,,
John Rogers High School,United States,,,,,,,,,,,,,,,,
Lycée Queneau,France,,,,,,,,,,,,,,,,
ISTA SIDI MOUMEN,Morocco,,,,,,,,,,,,,,,,
"Centro Latino, Inc.",United States,,,,,,,,,,,,,,,,
Shmuel HaNagid Herzliya High School,Israel,,,,,,,,,,,,,,,,
"Information Engineering Departmet, Liaoyuan Vocational Technical College",China,,,,,,,,,,,,,,,,
Académie Régionale de Bamako,Mali,,,,,,,,,,,,,,,,
Kankakee Valley High School,United States,,,,,,,,,,,,,,,,
Knott County ATC,United States,,,,,,,,,,,,,,,,
SBSZ Jena-Göschwitz,Germany,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, JUNAGADH",India,,,,,,,,,,,,,,,,
Zespol Szkol Hotelarsko Turystycznych,Poland,,,,,,,,,,,,,,,,
Westlake High School,United States,,,,,,,,,,,,,,,,
Stanly Community College,United States,,,,,,,,,,,,,,,,
Fundacion Omar Dengo,Costa Rica,,,,,,,,,,,,,,,,
Consejo de Educación Técnico Profesional-sede Central,Uruguay,,,,,,,,,,,,,,,,
كلية تقنية المعلومات بالزنتان,Libya,,,,,,,,,,,,,,,,
Baranyai Megyei Szakképzési Centrum Zrínyi Miklós Gimnázium és Szakképző Iskola,Hungary,,,,,,,,,,,,,,,,
Instituto Tecnológico Superior de Zongolica Campus Tehuipango,Mexico,,,,,,,,,,,,,,,,
Heritage Christian School,United States,,,,,,,,,,,,,,,,
Saskatoon Industry-Education Council,Canada,,,,,,,,,,,,,,,,
郑州轻工业大学,China,,,,,,,,,,,,,,,,
QA_Spr60CA04Nov1243,India,,,,,,,,,,,,,,,,
"EXAE Santo Domingo, Centro de Educacion Continuada y Ejecutiva",Dominican Republic,,,,,,,,,,,,,,,,
Akademia w Rykach,Poland,,,,,,,,,,,,,,,,
Escuela de Telecomunicaciones del Ejército,Chile,,,,,,,,,,,,,,,,
Fundación Tierra para Todos,Ecuador,,,,,,,,,,,,,,,,
Martin Community College,United States,,,,,,,,,,,,,,,,
Politechnika Warszawska,Poland,,,,,,,,,,,,,,,,
Zespol Szkol w Pasleku,Poland,,,,,,,,,,,,,,,,
广州航海学院信息与通信工程学院,China,,,,,,,,,,,,,,,,
Sun Yat-sen University,China,,,,,,,,,,,,,,,,
TELINFO-TECHNOLOGY,Tunisia,,,,,,,,,,,,,,,,
Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Czechia,,,,,,,,,,,,,,,,
"ГБПОУ ""НРТК""",Russia,,,,,,,,,,,,,,,,
ISTA Hay Hassani,Morocco,,,,,,,,,,,,,,,,
Greater Southern Tier BOCES,United States,,,,,,,,,,,,,,,,
มหาวิทยาลัยราชภัฏมหาสารคาม,Thailand,,,,,,,,,,,,,,,,
Trường Cao đẳng Công Nghệ Thủ Đức,Vietnam,,,,,,,,,,,,,,,,
Washington State Community College,United States,,,,,,,,,,,,,,,,
DoDEA/Korea-Osan American Middle/High School,United States,,,,,,,,,,,,,,,,
"MAHILA INDUSTRIAL TRAINING INSTITUTE, JUNAGADH",India,,,,,,,,,,,,,,,,
SMK Negeri 3 Singaraja,Indonesia,,,,,,,,,,,,,,,,
"Goodwill Industries of San Francisco, San Mateo, & Marin",United States,,,,,,,,,,,,,,,,
Zespol Szkol Technicznych im. Marii Sklodowskiej-Curie,Poland,,,,,,,,,,,,,,,,
UNIVERSIDAD POLITÉCNICA DEGUANAJUATO,Mexico,,,,,,,,,,,,,,,,
ГБПОУ Технологический колледж № 21,Russia,,,,,,,,,,,,,,,,
Carter-Riverside High School,United States,,,,,,,,,,,,,,,,
Câmara Municipal de Vila Verde,Portugal,,,,,,,,,,,,,,,,
Westchester Enriched Sciences Magnets,United States,,,,,,,,,,,,,,,,
LYCEE POLYVALENT EDOUARD BRANLY,France,,,,,,,,,,,,,,,,
Instructor Training Center Pakistan,Pakistan,,,,,,,,,,,,,,,,
Zespol Szkol Ekonomicznych i Technicznych im. S Mikolajczyka,Poland,,,,,,,,,,,,,,,,
Gewerbliche Schule Lörrach,Germany,,,,,,,,,,,,,,,,
Politechnika Warszawska - Wydzial Elektroniki i Technik Informacyjnych,Poland,,,,,,,,,,,,,,,,
CIT - Cádiz P,Spain,,,,,,,,,,,,,,,,
"Weiss Manfréd Szakközépiskola, Szakiskola és Kollégium",Hungary,,,,,,,,,,,,,,,,
UNIVERSIDAD CESAR VALLEJO - LIMA ATE,Peru,,,,,,,,,,,,,,,,
John T. Hoggard H. S.,United States,,,,,,,,,,,,,,,,
ICEL Universidad S.C. Campus Ermita-Iztapalapa,Mexico,,,,,,,,,,,,,,,,
EZXPRT,Pakistan,,,,,,,,,,,,,,,,
Dirección General de Educación Tecnológica Industrial y de Servicios (DGETI),Mexico,,,,,,,,,,,,,,,,
"Vilniaus Universitetas, Matematikos ir Informatikos fakultetas",Lithuania,,,,,,,,,,,,,,,,
Lycée Condorcet,France,,,,,,,,,,,,,,,,
